age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country
0.000585468,0.01113071,0.080783958,0.166764163,0.066225238,0.003354317,0.019392861,0.020390858,0.014965039
0.000814068,0.01119833,0.080907901,0.166561487,0.066116422,0.003379417,0.019346276,0.020478358,0.014871779
0.001033691,0.011251489,0.080862641,0.167089411,0.066073936,0.003363683,0.019458235,0.020312866,0.01493667
0.000189872,0.011182806,0.080673205,0.166909718,0.066255091,0.003337658,0.019358727,0.02035796,0.014890042
0.000432172,0.01121556,0.080912275,0.166763259,0.066115765,0.003350149,0.019320418,0.020373087,0.014861019
1.08E-05,0.01120533,0.080753879,0.166941683,0.066164181,0.003341351,0.019379942,0.020352388,0.014874411
7.76E-05,0.011215638,0.080689299,0.166927293,0.066190693,0.003348522,0.019370088,0.020365761,0.014872741
6.52E-05,0.011196751,0.080736897,0.166957383,0.066147049,0.003342092,0.019389919,0.020353891,0.014859214
0.000112298,0.011210321,0.080749245,0.16701615,0.066206154,0.003350436,0.019373853,0.020355883,0.014882751
0.00089088,0.011196418,0.080625798,0.166786575,0.066191377,0.003342417,0.01934806,0.020310652,0.014845364
0.000293759,0.011245511,0.080913254,0.166897144,0.06616394,0.003357544,0.019405195,0.020367997,0.014866555
4.59E-05,0.011205853,0.080790972,0.166935889,0.066173335,0.00334049,0.019366042,0.02035967,0.014858419
0.000260171,0.011209255,0.080816093,0.166922216,0.066181337,0.003333147,0.019342744,0.020331404,0.014875134
6.79E-05,0.011194687,0.080783139,0.166913394,0.066176519,0.003339204,0.019348074,0.020366895,0.014876901
0.0008539,0.011211047,0.080676875,0.167385809,0.066303771,0.003349652,0.019374259,0.020263244,0.014925386
9.48E-05,0.011171637,0.080771303,0.166960429,0.066148014,0.003348537,0.019384781,0.020331044,0.014883594
0.00016298,0.011226486,0.080717427,0.166953297,0.066157925,0.003362144,0.019386013,0.020395483,0.014920473
0.000170217,0.011183831,0.080823869,0.167031691,0.066212999,0.003349161,0.019398809,0.020352502,0.014880975
0.000587496,0.011264873,0.080859306,0.167206431,0.066257119,0.003367485,0.019452279,0.020455196,0.014937308
0.00021304,0.011213811,0.08068231,0.166853173,0.066182603,0.003341808,0.019380532,0.020353763,0.014852582
0.000103839,0.011229407,0.080786767,0.166952307,0.066105522,0.003352874,0.019370888,0.020323476,0.01490223
0.000148602,0.011180313,0.080787483,0.166929693,0.066127146,0.003338688,0.019368076,0.020318054,0.014910275
1.75E-05,0.011200023,0.080744386,0.166948701,0.066161817,0.003343174,0.019379328,0.020354658,0.014872639
0.000445019,0.011172905,0.080644502,0.166921642,0.06614667,0.003361639,0.019368097,0.020406209,0.014913734
0.00078653,0.01120599,0.08077718,0.16699261,0.066209431,0.003354998,0.019335484,0.020302578,0.014876097
0.000310816,0.011190508,0.080708089,0.166941814,0.066186671,0.003317545,0.019348454,0.020345347,0.014851334
0.000431497,0.011236395,0.080871781,0.16652197,0.066383139,0.003353122,0.019354064,0.020321516,0.014923669
0.000579859,0.011251415,0.080579846,0.166966663,0.066102269,0.003327589,0.019360429,0.020297707,0.014922714
0.000111168,0.011219528,0.080790719,0.167006597,0.066199679,0.003345351,0.019375415,0.020358734,0.014867819
0.000562267,0.011222263,0.080739424,0.167186963,0.066036188,0.003332261,0.019380682,0.020337381,0.014848161
1.46E-05,0.011205043,0.080752324,0.166945371,0.066173785,0.003342589,0.019379549,0.020353435,0.014869502
0.001081951,0.011215862,0.080963362,0.166466874,0.066022819,0.00338783,0.019494446,0.02023842,0.014891711
1.54E-05,0.01120379,0.080753873,0.166936665,0.066166102,0.003343264,0.019376582,0.02035457,0.014876111
0.000719323,0.01120225,0.080569052,0.167170112,0.066233811,0.003335345,0.019358835,0.020352793,0.014999063
0.000647502,0.011209785,0.080477328,0.167115986,0.066325969,0.003352469,0.019366209,0.020371822,0.014897729
7.25E-05,0.011215379,0.080748834,0.166977821,0.066219601,0.003344785,0.019376453,0.020370036,0.014867869
7.65E-05,0.011215492,0.080806845,0.166949883,0.066125246,0.003342085,0.019371537,0.020368677,0.014844307
1.22E-05,0.011201058,0.080754293,0.166936166,0.066163908,0.003342696,0.019379581,0.020356181,0.014875637
0.000554828,0.01123375,0.080830703,0.167120683,0.066288774,0.003366662,0.019375056,0.020468897,0.01492217
8.97E-05,0.011214124,0.080767767,0.167015793,0.066112274,0.00335249,0.01937974,0.020374164,0.01486582
0.000176365,0.011203448,0.080841211,0.166824068,0.066199031,0.003346623,0.019361004,0.020348479,0.014922592
0.000163314,0.011179132,0.080700816,0.166919275,0.066094286,0.003342631,0.019373577,0.020363858,0.014884647
0.000872744,0.0112336,0.080816687,0.167465441,0.066213768,0.003331004,0.019343338,0.020192517,0.014804734
0.000108269,0.011218204,0.080788225,0.167016844,0.066162887,0.003348906,0.019377193,0.020345062,0.0148892
0.00013612,0.01119514,0.080785222,0.167005943,0.066168911,0.003346438,0.019388348,0.02034346,0.014874863
8.60E-05,0.011206588,0.080697706,0.166967554,0.066145653,0.003341031,0.019381894,0.020352265,0.014863232
0.00113065,0.011275092,0.08060426,0.166755829,0.066409862,0.003305676,0.01936824,0.020381939,0.014909235
0.000917843,0.011133304,0.080983745,0.166634098,0.066140516,0.00333916,0.019357408,0.020382221,0.014867623
5.40E-05,0.011193236,0.080744418,0.166908929,0.066189355,0.003339153,0.019381911,0.020346566,0.014872262
0.000462468,0.011178801,0.080684712,0.167051017,0.066210758,0.003369307,0.019336265,0.020329167,0.014912447
0.000376039,0.011227592,0.08078103,0.16695687,0.066222991,0.003369883,0.019384856,0.020387785,0.014893623
0.000898282,0.01122022,0.080750449,0.166900704,0.066004117,0.003371238,0.0193955,0.020385054,0.014964834
0.000100807,0.011187393,0.080775467,0.166888958,0.066181075,0.003339937,0.019337043,0.020372293,0.014888627
1.35E-05,0.011203611,0.080753761,0.166947471,0.066159803,0.003342989,0.019379387,0.020354755,0.014874713
0.000609614,0.011198787,0.080752986,0.166918644,0.066134081,0.003330205,0.0193788,0.02027525,0.014956422
5.34E-05,0.011226322,0.080780496,0.166967897,0.066159087,0.003337901,0.019378584,0.020358834,0.014887185
4.12E-05,0.011215814,0.08074939,0.166941946,0.066172006,0.003341933,0.01939025,0.020342901,0.01486907
9.76E-05,0.011190871,0.080752967,0.166883421,0.066159886,0.003336658,0.019381113,0.020334332,0.01488542
4.68E-05,0.011195598,0.080721181,0.166966494,0.066201126,0.003348959,0.019378605,0.02037395,0.014877006
0.000316765,0.01119273,0.080722594,0.166950414,0.066083136,0.003356414,0.019371166,0.020300005,0.014845036
