age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country
0.038534222,0.012022611,0.002843916,0.147122323,0.093149373,0.003313137,0.018967421,0.025098151,0.015850434
0.03881744,0.012229576,0.005437429,0.147190098,0.093846336,0.003354177,0.019054167,0.025002966,0.01594911
0.038908239,0.012193792,0.004891373,0.146205363,0.092745459,0.003385158,0.019175974,0.024990079,0.015709868
0.039302687,0.012051107,0.006989051,0.147421,0.093886881,0.003227307,0.01913413,0.024738366,0.015748918
0.039007,0.011959517,0.003457069,0.148121246,0.093855854,0.00328848,0.018877404,0.025250136,0.016035354
0.038651538,0.012211851,0.002989876,0.147573729,0.093115817,0.003378421,0.019090331,0.024949352,0.015770456
0.038648665,0.012367285,0.00553863,0.146607105,0.093618957,0.003260948,0.019189464,0.025438572,0.015609443
0.038818451,0.012044483,0.002856508,0.146628989,0.093173164,0.003394934,0.018924777,0.025166075,0.015910019
0.038758791,0.012224638,0.00279953,0.146636043,0.093775684,0.003410788,0.019014976,0.024891736,0.015947463
0.039176368,0.01207933,0.007790043,0.146251775,0.093119755,0.003320492,0.019048114,0.02466588,0.015715536
0.038609075,0.012040856,0.00484256,0.146713461,0.092739259,0.003364706,0.018875425,0.025082255,0.015982559
0.038713481,0.012293147,0.004277899,0.146516967,0.093569972,0.003329788,0.018934077,0.024950879,0.015799166
0.038838566,0.012220132,0.003666675,0.147492131,0.093286798,0.003373394,0.019073862,0.024707736,0.015723131
0.039255989,0.012288745,0.00751676,0.146019699,0.09387962,0.003250321,0.019029327,0.025237034,0.015785787
0.038508194,0.012123107,0.006306662,0.147837829,0.093724985,0.003377691,0.019067979,0.025165532,0.016007188
0.038625115,0.01211312,0.006906425,0.148115381,0.093546366,0.003406971,0.019246959,0.024940826,0.016005215
0.038623952,0.011962994,0.003648805,0.147069115,0.092900271,0.00335093,0.018998755,0.025003384,0.015789577
0.038968126,0.011949044,0.006009195,0.14794574,0.093925269,0.003259031,0.018978217,0.025349844,0.016079485
0.038776826,0.011995136,0.002588982,0.147156354,0.093095514,0.003316359,0.019002662,0.024946145,0.015844153
0.038593675,0.012240843,0.003888629,0.14704271,0.093063116,0.00347478,0.019022754,0.025083306,0.015934857
0.038515288,0.011778528,0.006518499,0.147374933,0.093159593,0.003322856,0.018918835,0.025078348,0.015789722
0.0385822,0.012048786,0.002280128,0.146977091,0.092982258,0.00333364,0.019017008,0.024875801,0.015844705
0.038978256,0.011858724,0.004404552,0.14626139,0.093377385,0.003428209,0.01910699,0.025123134,0.015569353
0.038384997,0.012030442,0.003564235,0.147022216,0.093472646,0.003436628,0.019119823,0.025167728,0.015687418
0.039022019,0.01209046,0.00561901,0.147016286,0.093900145,0.003343051,0.01917005,0.025241965,0.015970983
0.039152891,0.012097472,0.004868091,0.146850543,0.093228641,0.003323209,0.019062325,0.025217905,0.015775295
0.038262544,0.012012526,0.003704626,0.147178485,0.093412147,0.003441356,0.019072236,0.025288297,0.015908021
0.038713987,0.011827034,0.003863682,0.147197618,0.093203824,0.003354009,0.019166903,0.02491773,0.015617817
0.038653346,0.011962586,0.003608502,0.146988948,0.093358302,0.003470793,0.018967979,0.024733255,0.01587369
0.038453877,0.011989033,0.003403317,0.147036566,0.093636559,0.003363515,0.019021271,0.02513613,0.015846409
0.038689525,0.012037249,0.003188403,0.146481381,0.093236648,0.003320551,0.01906863,0.025251925,0.015752704
0.039004039,0.01204649,0.003834183,0.1475171,0.093470631,0.003420178,0.019141709,0.025052037,0.016102538
0.038428277,0.012185317,0.003748311,0.146735705,0.093119529,0.003319411,0.019044849,0.024906493,0.015933056
0.038544027,0.011828914,0.005646204,0.147013366,0.09310694,0.003320209,0.019046304,0.02509237,0.015795047
0.039251008,0.012199422,0.006300215,0.145984348,0.093357346,0.003401857,0.019011556,0.025042045,0.016013451
0.038841094,0.012092782,0.003945538,0.147224366,0.093341175,0.00342691,0.019021068,0.025064467,0.016011748
0.038702781,0.012057029,0.004977306,0.147320012,0.093564071,0.003359466,0.018933995,0.025091458,0.016039272
0.038717298,0.012038942,0.005336492,0.147001261,0.093084461,0.003456911,0.019156339,0.025342214,0.016079608
0.03864853,0.011974997,0.004188085,0.147419889,0.093344628,0.003315129,0.018973738,0.024832972,0.016015704
0.039239438,0.011868698,0.00548613,0.147642821,0.093446873,0.003384413,0.018843357,0.025143042,0.016056968
0.038782866,0.012020938,0.002799458,0.147341954,0.093689242,0.00335519,0.019012573,0.025141142,0.015675654
